Date,CO2(ppm),C6H6(ppm),Alcohol(ppm),NH3(ppm),Temperature(C),Relative_Humidity(%),AQI_NH3
26-10-2000,32.41176537,7.394147393,19.2465481,39.66165124,24.14610518,100,9.9
27-10-2000,33.3026485,10.58141749,17.57215254,30.53103108,30.53608443,99.10140132,7.49
28-10-2000,22.54993005,9.303178508,21.86176175,41.12696587,27.41077141,80.94174115,10.22
29-10-2000,26.9657423,9.1791748,16.54066036,22.49853752,28.25611525,70.49647775,5.78
30-10-2000,26.02792629,9.9000668,20.85098695,29.98670808,32.4025032,86.41299775,7.48
31-10-2000,28.84038192,8.877161668,17.55730755,34.88647944,28.89550047,90.02674038,8.08
01-11-2000,32.33655886,12.72086137,17.05828032,31.08627862,25.91712996,85.84198394,7.38
02-11-2000,30.11849982,12.37733451,10.76865501,47.40317844,30.12006797,83.87566452,11.77
03-11-2000,20.25902449,13.57373284,21.77108246,33.06971765,26.26781367,73.60823728,8.87
04-11-2000,37.81260775,6.840729772,19.12690393,38.81040073,23.80978017,96.06972219,9.98
05-11-2000,27.21893237,7.642985637,19.49172555,35.28760213,31.53307756,90.04586321,8.62
06-11-2000,29.4301193,10.94838054,17.0095782,33.09344609,27.32059953,98.83729799,8.47
07-11-2000,34.9119474,6.767130603,19.9879709,23.77627636,23.45707511,84.32007678,5.97
08-11-2000,28.90028156,8.265072795,27.89185392,31.333212,28.17807604,100,7.66
09-11-2000,19.06782589,7.901741459,20.41262241,28.13630413,30.19234813,76.57142715,7.79
10-11-2000,34.58266187,8.229855239,22.90225997,34.17993572,29.09761204,100,8.92
11-11-2000,31.48593762,5.608576146,19.80220424,27.46211532,32.347471,85.96858199,6.16
12-11-2000,30.28115309,9.809913841,16.20753905,35.6503097,26.997407,93.79719131,8.15
13-11-2000,28.70478183,12.13766314,21.55849918,33.2129712,25.43265996,86.86832719,8.11
14-11-2000,36.54474398,9.903746328,18.96804065,31.45272473,27.4507263,90.5895835,7.27
15-11-2000,26.37010046,10.35151949,12.51606133,37.43695423,26.96526352,93.37995177,9.16
16-11-2000,25.45905553,12.67741543,21.519466,28.88077565,27.9324807,89.19711743,7.08
17-11-2000,30.22406166,13.28852465,20.05471351,24.58511771,28.07004563,90.53716592,6.96
18-11-2000,36.904323,10.91535435,17.76318812,34.71603594,30.74189058,63.91726797,8.14
19-11-2000,21.90582268,10.02948595,16.90372209,33.66119991,29.08955889,87.94409065,8.09
20-11-2000,30.3280301,9.971433221,17.23746547,35.55751481,26.83053887,77.57844182,8.48
21-11-2000,25.84645567,9.254260903,19.53906054,35.26051926,31.24645708,80.38971275,8.67
22-11-2000,22.2457116,5.165754486,21.88614113,28.84124604,30.3735041,93.275544,7.92
23-11-2000,26.41079799,8.7541721,24.11985013,28.45373256,28.47045128,97.33731359,7.27
24-11-2000,32.16232045,9.438444159,19.49048202,42.27416582,27.2875122,75.11589126,10.59
25-11-2000,30.54326125,11.48265909,18.44117567,37.55192273,31.98910069,100,9.74
26-11-2000,26.39250155,11.89646989,17.94184032,31.4913156,27.82616177,85.60370803,7.32
27-11-2000,36.94304056,9.495318244,21.24640964,37.48550265,27.72155775,87.56297009,9.13
28-11-2000,38.28941421,9.393108872,21.88711758,43.0098589,23.88209072,93.07097079,10.59
29-11-2000,25.22491556,10.41855316,16.31433729,30.35707085,27.83992405,83.95813575,7.47
30-11-2000,32.44696768,7.53863277,21.63055375,35.23401484,27.4056107,77.03451283,8.39
01-12-2000,31.5457205,11.87775493,19.65325111,23.9755569,29.71269952,89.44220984,5.67
02-12-2000,19.45446906,8.365018761,19.72168024,32.16835761,27.87442603,78.25088277,8.62
03-12-2000,34.50340656,7.34568035,14.84756761,34.8968415,28.84867119,97.09076092,8.08
04-12-2000,34.77734778,10.16957824,21.3005325,34.48608012,24.94814728,99.97718001,8.69
05-12-2000,29.30693163,9.358352731,25.90238851,30.20919133,22.5409269,81.72307924,7.74
06-12-2000,26.75901584,12.41568426,22.00014424,43.0918512,23.86021739,100,10.47
07-12-2000,30.52266971,11.40173292,12.80807787,35.00503472,26.3128942,100,8.4
08-12-2000,28.21747419,6.757894427,20.84761352,38.65711395,31.43980138,82.63168424,9.08
09-12-2000,36.03719149,8.422986335,19.8321339,22.45228631,24.19161844,93.08128795,5.49
10-12-2000,36.18529553,9.812863194,21.85510212,38.96572197,28.25178031,76.55453471,9.42
11-12-2000,32.62420324,10.81987882,25.26875285,42.60094997,30.93595702,89.67117154,10.81
12-12-2000,31.46474378,10.41802319,19.4704071,27.26891045,29.47763868,94.94625593,6.42
13-12-2000,34.73950172,5.828175734,18.93881399,33.24596702,30.61506288,94.98832257,8.33
14-12-2000,35.55023538,9.136944971,13.63363348,33.30696825,30.68502692,80.25857285,8.63
15-12-2000,24.79377839,13.22232325,20.96438484,34.44710211,29.62676943,81.62363574,8.08
16-12-2000,24.78178394,15.60683517,15.00798764,41.99766507,30.93733956,75.6463235,10.92
17-12-2000,35.9791344,7.761122939,15.70724193,31.0664382,31.09394819,100,7.79
18-12-2000,27.64351032,8.508504601,15.18947887,36.13888421,27.52323539,83.53220938,9.72
19-12-2000,31.34844495,10.43630289,18.95744208,25.75501075,29.92263393,78.36092732,6.8
20-12-2000,26.50074715,10.30017751,14.16329471,29.35047267,27.81341564,94.79323025,7.53
21-12-2000,33.75194985,10.89812702,16.49154763,44.77285192,29.27027656,100,11.45
22-12-2000,36.06905647,14.10145837,16.56815052,38.47417522,24.56422104,86.28704733,9.74
23-12-2000,25.87089182,11.74866397,15.1802881,29.6942959,26.67267347,95.65582825,7.26
24-12-2000,30.4755477,9.035873722,19.33539116,31.95680745,28.75057564,77.54920333,7.05
25-12-2000,27.77976823,11.54199001,14.46756143,39.16014484,23.88890824,85.43998713,9.82
26-12-2000,30.94375587,11.40605544,13.71931715,27.20000039,28.17486394,100,6.7
27-12-2000,21.04048382,8.400217417,21.71145052,42.47417939,26.59084035,91.88927756,10.13
28-12-2000,32.65414152,6.882029192,14.76365158,34.7228565,31.46036959,100,8.41
29-12-2000,35.69466124,8.813496264,15.59276073,35.58449059,32.48656947,84.58324964,8.63
30-12-2000,31.46205469,8.849048402,17.08796725,37.44308313,22.843494,74.10834639,9.94
31-12-2000,20.29524964,9.20302662,16.19540904,45.13505714,26.69157155,97.30964099,11.97
01-01-2001,33.27147761,6.159202221,18.10898749,33.13353223,31.88515353,89.98650021,8.58
02-01-2001,30.46280792,7.490168058,15.57167286,24.97246393,33.15633064,100,6.07
03-01-2001,34.64066135,6.012457066,16.68807978,41.10728962,30.47125501,97.31314134,10.11
04-01-2001,25.60429553,11.68672567,18.86751584,33.0721153,31.13640672,83.20117926,8.14
05-01-2001,29.44360729,13.33056681,16.75630118,34.1130796,27.71938084,89.28373714,8.52
06-01-2001,28.2495558,9.521441,15.4313628,39.72691476,30.81016548,89.94688537,9.19
07-01-2001,33.12272429,10.51767456,21.93292102,24.72051234,27.16817817,83.39762631,6.13
08-01-2001,26.07198433,6.014930651,21.2631461,30.0654705,23.95903308,100,7.91
09-01-2001,26.56615579,7.151670296,17.63186204,19.07177664,25.84489974,84.51131496,4.4
10-01-2001,22.78309776,6.577813406,17.5042593,41.70188679,35.1617467,100,10.23
11-01-2001,33.39937275,7.176177063,18.56386905,38.15394335,30.15543953,96.06964464,9.42
12-01-2001,34.76550884,8.178386649,21.92974471,26.61882282,27.97561538,76.39013193,6.83
13-01-2001,32.40863993,10.8033609,22.9140527,35.12056978,23.8249679,75.08323819,8.01
14-01-2001,30.92143224,11.89110191,17.81937682,23.53325211,32.39999877,83.94241418,5.19
15-01-2001,31.52213587,9.877222405,16.46500905,27.9926994,27.43467026,86.011117,6.79
16-01-2001,29.68685739,10.91063593,16.76431343,40.62798877,25.53432597,94.15462817,10.75
17-01-2001,29.55851735,7.163744773,15.58398173,34.99189484,26.27583183,88.05946916,8.3
18-01-2001,35.16813079,9.015179776,19.31963026,34.41354242,28.00097162,92.68529873,8.09
19-01-2001,37.82484702,6.125686896,23.11976246,19.71445502,31.6067222,77.67459289,4.77
20-01-2001,25.50199212,10.56674379,16.11819883,32.07738242,33.96413693,90.28808517,8.87
21-01-2001,25.8124731,11.91329448,19.4409158,18.90468947,28.25116702,77.11473959,4.94
22-01-2001,26.6835086,7.851214035,19.19304978,25.5040548,26.57640478,81.54888343,6.79
23-01-2001,38.08525677,8.757076353,15.9024172,35.33623516,28.1993597,86.57941065,8.32
24-01-2001,25.8911871,10.55195067,22.7413796,36.78612019,26.0413615,100,9.89
25-01-2001,32.14491066,9.163952484,18.52174921,39.16859077,25.50812389,88.53921042,9.68
26-01-2001,23.31761373,9.453945213,20.24354743,32.7311407,30.63180331,80.00115749,8.35
27-01-2001,27.0194142,9.122728716,18.33448778,29.48382543,27.01499761,84.38400217,7.28
28-01-2001,31.52509005,10.62855795,17.09156463,33.2149049,27.00737699,96.0255113,8.36
29-01-2001,38.94393892,8.248143532,16.61276667,43.8277556,29.34129221,82.65528698,10.2
30-01-2001,27.96151734,12.07369321,13.30450926,36.26305643,25.07403781,79.1007031,9.98
31-01-2001,27.48174703,8.289435678,20.03168998,28.39976859,33.22212893,99.89944248,7.55
01-02-2001,34.1497432,6.947514189,18.94267594,26.72467187,28.18941571,70.08235832,6.44
02-02-2001,31.15630566,6.98091571,11.91860123,32.30863935,26.74521366,87.78695047,8.14
03-02-2001,25.9930751,10.60103926,23.94967956,27.87103382,23.79280331,81.38558434,6.2
04-02-2001,28.69433456,9.45393555,14.62955754,38.18346357,29.02988617,84.61871204,9.6
05-02-2001,31.29578734,8.067035182,16.07261854,30.26412404,28.62550391,100,7.16
06-02-2001,40.00917102,6.538617592,24.10127755,38.46771675,31.76391369,96.5918025,9.45
07-02-2001,25.18053159,11.73812443,14.44536768,32.01049843,30.54222749,100,8.01
08-02-2001,29.92486933,6.103144767,18.25796503,32.47109711,30.34639561,76.57114544,8.11
09-02-2001,36.41272644,8.503551432,15.38492329,32.22655701,27.80940314,84.28409487,8.08
10-02-2001,26.59577441,5.373559047,17.80927027,26.07353688,26.4456657,71.82368742,6.55
11-02-2001,29.63321428,7.711453367,20.49179825,20.14599375,28.07219929,70.21062441,5.32
12-02-2001,28.72248854,10.91041169,21.90492898,26.84958125,27.93924825,97.4370261,6.73
13-02-2001,41.74186884,9.426273915,21.50875905,21.01080275,29.87769854,92.56666568,5.64
14-02-2001,33.61305372,10.3079955,17.5737157,40.78217736,25.58295571,94.82428256,10.52
15-02-2001,39.78082594,10.32631366,18.69955382,34.78230284,28.14610812,76.57424566,8.54
16-02-2001,29.40033938,8.434060263,18.74008691,36.97199147,26.95929178,100,9.69
17-02-2001,30.46185388,10.22475739,17.30548393,32.75963694,24.5346691,75.31604212,8.06
18-02-2001,24.89439293,12.26167171,19.11717435,18.9997697,29.23066713,78.31123311,4.24
19-02-2001,33.88423097,13.44172182,18.10105302,17.41874251,35.35289517,80.02377657,4.58
20-02-2001,31.99118249,11.48617218,15.32664529,29.76421175,26.0560021,100,7.18
21-02-2001,32.43594746,13.19326279,13.5089163,29.8026645,31.11670565,77.46941402,7.64
22-02-2001,29.80703468,6.829514249,20.21116806,28.94775577,26.94880817,79.88308964,7.78
23-02-2001,34.48169282,10.28095431,16.36690521,45.79998734,24.89336298,95.28686735,11.61
24-02-2001,32.46537707,10.48117247,12.45247529,24.73534076,31.83868279,83.45302596,6.15
25-02-2001,35.98601831,11.79754732,19.25048016,23.59569448,31.98592685,86.95255976,5.91
26-02-2001,30.8388009,10.21975888,19.95402085,32.81442996,27.65387183,82.05769167,8.62
27-02-2001,37.5135234,10.33686904,21.04803964,42.05715016,34.77534773,86.47317861,10.53
28-02-2001,31.4475358,6.754186336,16.23654767,32.90960957,24.56745792,81.19697599,8.24
01-03-2001,28.95504064,8.322025491,23.3314478,37.37973857,30.7645627,100,9.37
02-03-2001,34.14983703,9.234287776,18.55348637,19.05540381,29.20233309,97.36303889,4.72
03-03-2001,26.36025234,7.964717279,18.85725333,25.95657439,29.20149795,81.07971358,6.17
04-03-2001,34.19558145,7.145715345,25.82975278,33.83671088,29.60197104,77.91237576,8.9
05-03-2001,32.73442166,10.21354264,16.3010059,36.03082595,29.850373,84.34297384,9.51
06-03-2001,27.60618784,7.152546847,14.87909796,29.16603473,29.45514623,91.08652689,7.31
07-03-2001,31.96469399,11.06448055,17.54102309,34.18356278,27.82131183,85.07952173,8.29
08-03-2001,24.21457405,7.260401997,21.25277307,42.63197779,28.96541993,100,10.86
09-03-2001,30.70698516,9.887713564,18.44749323,44.08376527,31.81886897,73.84834123,11.06
10-03-2001,35.68864912,11.56020087,24.00543552,40.61875454,32.16548134,70.92332056,10.52
11-03-2001,30.47862798,9.324621434,19.7686996,33.57102183,24.26211013,98.261906,8.02
12-03-2001,33.98356876,11.18145563,20.12850899,36.44685377,26.28330837,77.78055225,9.14
13-03-2001,29.62717713,10.55565504,15.80556912,38.24403171,29.85330104,85.01420118,9.78
14-03-2001,28.24434676,10.78215964,22.92200716,32.49971224,24.95010053,84.11023199,8.08
15-03-2001,33.58115495,10.51515888,18.48805104,34.399982,27.55439965,92.73508775,8.65
16-03-2001,28.42472627,11.25195054,21.86434851,45.79146207,27.20094091,85.41143757,11.61
17-03-2001,28.86984004,10.94890534,20.38625623,37.85131678,26.36840181,86.69514852,9.35
18-03-2001,28.93745275,10.06841004,15.25272848,39.70578874,26.74276034,85.38126872,9.76
19-03-2001,33.71369593,12.58054816,12.86112211,33.64934778,31.79649201,74.6243039,8.17
20-03-2001,36.87448938,12.41353432,15.09772657,30.46360345,28.70794065,100,7.5
21-03-2001,29.3307432,8.475247838,17.89106236,37.18539992,27.12560731,95.01246934,9.73
22-03-2001,33.47316469,6.555176491,19.21479098,34.02252675,27.25885821,78.38019973,8.24
23-03-2001,21.55655065,7.303285573,20.52813442,31.0905284,26.63458727,100,7.95
24-03-2001,29.62315048,10.20841457,17.14566651,38.13823661,27.1587325,89.0421269,9.25
25-03-2001,30.00696863,7.402209809,16.81823623,40.86938494,30.13967413,100,10.46
26-03-2001,26.50727058,9.324554579,15.88802577,35.76479863,30.76727908,82.54014591,8.26
27-03-2001,26.4502057,6.025063561,21.9261479,36.16481608,30.11616008,80.53295132,9.67
28-03-2001,30.05452737,10.98825603,18.79477122,32.46939972,33.13474385,92.57410771,8.37
29-03-2001,26.07922227,9.189512535,19.68590174,39.03479751,27.16179616,90.4125539,9.72
30-03-2001,32.14801717,11.15416623,19.98747481,45.09106786,30.45089774,88.68712773,11.43
31-03-2001,40.38856288,10.2654243,25.49181792,38.44197015,29.26755661,69.75813124,9.86
01-04-2001,34.83149013,11.25162027,12.02355298,27.35272079,28.11085657,86.76886824,6.15
02-04-2001,23.75382199,10.15501186,20.53773406,28.25724927,27.79825252,82.35964508,7.33
03-04-2001,18.86156596,11.76418855,25.83188175,20.02315754,30.33960118,82.40228991,5.22
04-04-2001,23.32728541,11.90134156,19.93842855,27.20376946,32.47616552,91.08151906,6.3
05-04-2001,31.60123218,11.92625378,13.57113589,52.86315705,28.50972608,93.15790195,13.26
06-04-2001,41.05994153,9.38781733,21.60986563,30.07536102,30.95649356,81.00656329,7.92
07-04-2001,32.16986801,9.186940157,20.9897708,36.09854956,29.63588275,97.81978924,9.83
08-04-2001,38.09455514,12.57003932,21.89201107,29.78818167,30.42586432,83.99382469,7.62
09-04-2001,28.52958005,10.47223508,18.40944725,37.94798727,31.76206017,100,9.34
10-04-2001,29.86775744,10.54254935,11.5656682,40.98820804,29.83145044,98.65362567,10.12
11-04-2001,34.95336497,9.961843335,16.7780575,26.96432689,27.50628709,91.22027873,6.79
12-04-2001,30.04802132,11.41757433,15.71580954,32.84158188,33.98860642,89.80151433,8.69
13-04-2001,34.96701098,11.80618688,18.32828147,39.52958077,28.40561501,95.26474563,9.02
14-04-2001,28.9551712,9.395819752,19.45421107,30.01433641,28.95581526,97.20238463,7.75
15-04-2001,26.31394166,8.871224741,24.8986717,40.29737731,25.33339557,86.13109494,10.34
16-04-2001,29.59011167,14.13958647,22.22065983,38.51964187,31.41280696,98.37329292,9.54
17-04-2001,24.30157632,8.617623445,20.42936226,28.72915196,28.48807457,80.1961053,7.11
18-04-2001,29.54656809,9.624789751,18.35200451,30.9230112,32.44505472,83.84309435,7.73
19-04-2001,34.66734679,6.886208338,17.17514396,34.53527245,26.03828492,81.92917901,8.45
20-04-2001,42.61514515,10.11809905,19.65666259,37.77137267,28.47650486,100,9.65
21-04-2001,29.88816855,9.454013146,19.94697806,32.57552623,33.02111976,83.42431017,8.19
22-04-2001,33.8729308,6.963532083,16.5540492,21.83425066,27.29620983,86.450935,5.05
23-04-2001,30.22089984,8.231296245,15.20609766,32.75408695,26.72619098,84.70620382,8.29
24-04-2001,31.11967648,5.695661092,21.02149285,30.2234341,28.1183878,90.01758926,7.41
25-04-2001,25.39139444,10.51029725,21.3877119,46.65510375,32.51005307,86.6769486,11.98
26-04-2001,29.87237401,7.44740086,17.83095699,34.74367232,28.99053293,81.67020052,8.64
27-04-2001,32.12876913,12.38029789,18.1155604,45.56577845,28.82947232,99.94139201,11.21
28-04-2001,33.934867,9.96005241,16.999751,33.08000741,34.33618133,90.32616638,8.27
29-04-2001,35.1592367,10.22609649,17.59807966,31.69657019,26.96372869,91.21176439,7.42
30-04-2001,33.01646923,11.89250243,18.15758906,25.88424961,27.58363321,80.00258604,6.57
01-05-2001,21.5590128,8.738120546,20.68128467,27.1156349,29.60664752,100,6.58
02-05-2001,31.37238987,11.21140857,29.43754257,39.58574136,29.13241668,92.80618037,9.89
03-05-2001,35.10397492,11.87645343,17.79777298,31.60658949,28.69153244,66.0247099,7.68
04-05-2001,25.7486581,10.8552563,15.89052535,32.77715336,28.68867596,98.8700686,8.29
05-05-2001,26.78959977,11.61096986,20.02699281,32.17192595,27.96454848,100,8.16
06-05-2001,30.76692996,11.48904614,22.30872865,29.97626352,35.05297899,95.23272149,7.07
07-05-2001,25.75354186,10.13641252,16.33732927,44.53126564,30.18275898,96.54816726,11.2
08-05-2001,14.24711502,9.943137636,17.95488793,36.89550843,27.20009236,91.15686877,9.89
09-05-2001,27.57253117,7.244660574,18.95762043,19.6059876,23.9478005,85.84230384,4.12
10-05-2001,31.28310194,11.6287453,18.36251415,31.76698619,27.32673124,95.19700629,7.49
11-05-2001,27.05364427,9.351663711,20.29115325,41.66965093,29.55336667,86.1827588,10.26
12-05-2001,23.869506,10.48329455,16.76670929,41.52617297,32.55539624,86.31688161,10.04
13-05-2001,24.40755645,10.44672967,21.08064416,33.91455364,26.93820423,89.09355252,8.34
14-05-2001,24.99791567,13.23446729,20.79042743,43.3727752,34.15142558,81.75169438,10.04
15-05-2001,37.91819833,5.569611732,20.71882884,32.70551472,29.49385928,88.32832251,8.64
16-05-2001,26.539292,13.21066833,15.30136868,39.01995657,28.24668115,99.5403699,9.74
17-05-2001,35.42344645,8.131736895,14.95496154,37.08554427,28.71442843,90.14185484,9.34
18-05-2001,30.93388792,9.3318291,19.02293722,38.95314663,29.77161889,83.53906098,9.59
19-05-2001,31.43941897,11.79208004,16.75456905,37.63465063,28.35552465,84.24974911,9.63
20-05-2001,23.75399704,11.73545605,24.11160798,37.75471157,30.34752949,100,9.72
21-05-2001,25.08848377,8.37233921,20.92008633,43.2469478,29.94719376,78.11769986,10.99
22-05-2001,25.82943275,9.482381426,15.32883719,40.60535256,26.63622661,89.84221,10.85
23-05-2001,20.6236082,12.24571202,19.87315206,34.33953706,27.28206244,73.65594357,8.85
24-05-2001,35.39341966,10.51726429,20.55567846,32.95176975,26.03640995,81.80020349,8.35
25-05-2001,25.23645586,11.03141503,16.52242256,46.60421364,27.73816197,92.09448234,11.23
26-05-2001,27.29871943,9.567389242,23.56737386,31.63031765,29.81823672,79.7988692,7.53
27-05-2001,38.99029952,7.940440873,21.51759475,35.84958524,29.38665133,89.49739046,8.97
28-05-2001,27.17947473,7.739679964,16.74313152,43.42989924,36.08699064,82.70958278,10.02
29-05-2001,28.43636187,9.076665366,21.16982314,28.12530311,28.79751275,97.42263179,7.65
30-05-2001,26.5944635,11.04199252,22.47777518,30.26361509,28.1771961,98.63941024,7.11
31-05-2001,31.51894234,10.7059411,12.59177508,25.56953888,27.50522553,82.96440158,6.37
01-06-2001,20.69349458,6.573526141,21.57592095,28.00594699,27.26857735,85.48804237,7.72
02-06-2001,29.13874758,11.33023243,20.18478879,31.15761339,28.0980022,77.95266155,7.37
03-06-2001,24.58525442,10.27579703,16.34980637,23.92697628,27.3845381,82.16870095,5.34
04-06-2001,40.80889297,10.3630381,24.10242589,41.48303994,26.82720884,88.85369435,10.52
05-06-2001,41.27727192,9.499646315,10.25101697,34.91314319,26.1415487,89.5269468,8.17
